"label","n","parent","id"
"Russia",6,"total  -  Film Noir","total  -  Film Noir  -  Russia"
"Russia",2,"total  -  History","total  -  History  -  Russia"
"Russia",28,"total  -  Horror","total  -  Horror  -  Russia"
"Russia",2,"total  -  Music","total  -  Music  -  Russia"
"Russia",1,"total  -  Musical","total  -  Musical  -  Russia"
"Russia",55,"total  -  Mystery","total  -  Mystery  -  Russia"
"Russia",68,"total  -  Romance","total  -  Romance  -  Russia"
"Russia",19,"total  -  Sci Fi","total  -  Sci Fi  -  Russia"
"Russia",17,"total  -  Sport","total  -  Sport  -  Russia"
"Russia",64,"total  -  Thriller","total  -  Thriller  -  Russia"
"Russia",2,"total  -  War","total  -  War  -  Russia"
"Russia",5,"total  -  Western","total  -  Western  -  Russia"
"Réunion",223,"total  -  Action","total  -  Action  -  Réunion"
"Réunion",131,"total  -  Adventure","total  -  Adventure  -  Réunion"
"Réunion",60,"total  -  Animation","total  -  Animation  -  Réunion"
"Réunion",2,"total  -  Biography","total  -  Biography  -  Réunion"
"Réunion",169,"total  -  Comedy","total  -  Comedy  -  Réunion"
"Réunion",124,"total  -  Crime","total  -  Crime  -  Réunion"
"Réunion",15,"total  -  Documentary","total  -  Documentary  -  Réunion"
"Réunion",341,"total  -  Drama","total  -  Drama  -  Réunion"
"Réunion",24,"total  -  Family","total  -  Family  -  Réunion"
"Réunion",52,"total  -  Fantasy","total  -  Fantasy  -  Réunion"
"Réunion",2,"total  -  Film Noir","total  -  Film Noir  -  Réunion"
"Réunion",4,"total  -  Game Show","total  -  Game Show  -  Réunion"
"Réunion",37,"total  -  Horror","total  -  Horror  -  Réunion"
"Réunion",36,"total  -  Music","total  -  Music  -  Réunion"
"Réunion",47,"total  -  Mystery","total  -  Mystery  -  Réunion"
"Réunion",6,"total  -  Reality TV","total  -  Reality TV  -  Réunion"
"Réunion",79,"total  -  Romance","total  -  Romance  -  Réunion"
"Réunion",30,"total  -  Sci Fi","total  -  Sci Fi  -  Réunion"
"Réunion",1,"total  -  Short","total  -  Short  -  Réunion"
"Réunion",9,"total  -  Sport","total  -  Sport  -  Réunion"
"Réunion",65,"total  -  Thriller","total  -  Thriller  -  Réunion"
"Réunion",4,"total  -  War","total  -  War  -  Réunion"
"Réunion",3,"total  -  Western","total  -  Western  -  Réunion"
"Saudi Arabia",254,"total  -  Action","total  -  Action  -  Saudi Arabia"
"Saudi Arabia",103,"total  -  Adventure","total  -  Adventure  -  Saudi Arabia"
"Saudi Arabia",42,"total  -  Animation","total  -  Animation  -  Saudi Arabia"
"Saudi Arabia",8,"total  -  Biography","total  -  Biography  -  Saudi Arabia"
"Saudi Arabia",140,"total  -  Comedy","total  -  Comedy  -  Saudi Arabia"
"Saudi Arabia",171,"total  -  Crime","total  -  Crime  -  Saudi Arabia"
"Saudi Arabia",13,"total  -  Documentary","total  -  Documentary  -  Saudi Arabia"
"Saudi Arabia",354,"total  -  Drama","total  -  Drama  -  Saudi Arabia"
"Saudi Arabia",23,"total  -  Family","total  -  Family  -  Saudi Arabia"
"Saudi Arabia",30,"total  -  Fantasy","total  -  Fantasy  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Film Noir","total  -  Film Noir  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Game Show","total  -  Game Show  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  History","total  -  History  -  Saudi Arabia"
"Saudi Arabia",38,"total  -  Horror","total  -  Horror  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Musical","total  -  Musical  -  Saudi Arabia"
"Saudi Arabia",54,"total  -  Mystery","total  -  Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"total  -  Reality TV","total  -  Reality TV  -  Saudi Arabia"
"Saudi Arabia",77,"total  -  Romance","total  -  Romance  -  Saudi Arabia"
"Saudi Arabia",30,"total  -  Sci Fi","total  -  Sci Fi  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  Sport","total  -  Sport  -  Saudi Arabia"
"Saudi Arabia",92,"total  -  Thriller","total  -  Thriller  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  War","total  -  War  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  Western","total  -  Western  -  Saudi Arabia"
"Serbia",217,"total  -  Action","total  -  Action  -  Serbia"
"Serbia",112,"total  -  Adventure","total  -  Adventure  -  Serbia"
"Serbia",38,"total  -  Animation","total  -  Animation  -  Serbia"
"Serbia",7,"total  -  Biography","total  -  Biography  -  Serbia"
"Serbia",186,"total  -  Comedy","total  -  Comedy  -  Serbia"
"Serbia",166,"total  -  Crime","total  -  Crime  -  Serbia"
"Serbia",21,"total  -  Documentary","total  -  Documentary  -  Serbia"
"Serbia",331,"total  -  Drama","total  -  Drama  -  Serbia"
"Serbia",20,"total  -  Family","total  -  Family  -  Serbia"
"Serbia",30,"total  -  Fantasy","total  -  Fantasy  -  Serbia"
"Serbia",5,"total  -  Film Noir","total  -  Film Noir  -  Serbia"
"Serbia",10,"total  -  Game Show","total  -  Game Show  -  Serbia"
"Serbia",3,"total  -  History","total  -  History  -  Serbia"
"Serbia",26,"total  -  Horror","total  -  Horror  -  Serbia"
"Serbia",6,"total  -  Music","total  -  Music  -  Serbia"
"Serbia",51,"total  -  Mystery","total  -  Mystery  -  Serbia"
"Serbia",13,"total  -  Reality TV","total  -  Reality TV  -  Serbia"
"Serbia",101,"total  -  Romance","total  -  Romance  -  Serbia"
"Serbia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Serbia"
"Serbia",11,"total  -  Sport","total  -  Sport  -  Serbia"
"Serbia",75,"total  -  Thriller","total  -  Thriller  -  Serbia"
"Serbia",3,"total  -  War","total  -  War  -  Serbia"
"Serbia",4,"total  -  Western","total  -  Western  -  Serbia"
"Singapore",235,"total  -  Action","total  -  Action  -  Singapore"
"Singapore",102,"total  -  Adventure","total  -  Adventure  -  Singapore"
"Singapore",28,"total  -  Animation","total  -  Animation  -  Singapore"
"Singapore",7,"total  -  Biography","total  -  Biography  -  Singapore"
"Singapore",154,"total  -  Comedy","total  -  Comedy  -  Singapore"
"Singapore",138,"total  -  Crime","total  -  Crime  -  Singapore"
"Singapore",23,"total  -  Documentary","total  -  Documentary  -  Singapore"
"Singapore",333,"total  -  Drama","total  -  Drama  -  Singapore"
"Singapore",11,"total  -  Family","total  -  Family  -  Singapore"
"Singapore",28,"total  -  Fantasy","total  -  Fantasy  -  Singapore"
"Singapore",3,"total  -  Film Noir","total  -  Film Noir  -  Singapore"
"Singapore",8,"total  -  Game Show","total  -  Game Show  -  Singapore"
"Singapore",5,"total  -  History","total  -  History  -  Singapore"
"Singapore",36,"total  -  Horror","total  -  Horror  -  Singapore"
"Singapore",1,"total  -  Music","total  -  Music  -  Singapore"
"Singapore",79,"total  -  Mystery","total  -  Mystery  -  Singapore"
"Singapore",19,"total  -  Reality TV","total  -  Reality TV  -  Singapore"
"Singapore",89,"total  -  Romance","total  -  Romance  -  Singapore"
"Singapore",50,"total  -  Sci Fi","total  -  Sci Fi  -  Singapore"
"Singapore",10,"total  -  Sport","total  -  Sport  -  Singapore"
"Singapore",77,"total  -  Thriller","total  -  Thriller  -  Singapore"
"Singapore",5,"total  -  War","total  -  War  -  Singapore"
"Singapore",2,"total  -  Western","total  -  Western  -  Singapore"
"Slovakia",203,"total  -  Action","total  -  Action  -  Slovakia"
"Slovakia",2,"total  -  Adult","total  -  Adult  -  Slovakia"
"Slovakia",138,"total  -  Adventure","total  -  Adventure  -  Slovakia"
"Slovakia",71,"total  -  Animation","total  -  Animation  -  Slovakia"
"Slovakia",19,"total  -  Biography","total  -  Biography  -  Slovakia"
"Slovakia",189,"total  -  Comedy","total  -  Comedy  -  Slovakia"
"Slovakia",149,"total  -  Crime","total  -  Crime  -  Slovakia"
"Slovakia",36,"total  -  Documentary","total  -  Documentary  -  Slovakia"
"Slovakia",310,"total  -  Drama","total  -  Drama  -  Slovakia"
"Slovakia",29,"total  -  Family","total  -  Family  -  Slovakia"
"Slovakia",34,"total  -  Fantasy","total  -  Fantasy  -  Slovakia"
"Slovakia",4,"total  -  Film Noir","total  -  Film Noir  -  Slovakia"
"Slovakia",17,"total  -  Game Show","total  -  Game Show  -  Slovakia"
"Slovakia",3,"total  -  History","total  -  History  -  Slovakia"
"Slovakia",30,"total  -  Horror","total  -  Horror  -  Slovakia"
"Slovakia",8,"total  -  Music","total  -  Music  -  Slovakia"
"Slovakia",49,"total  -  Mystery","total  -  Mystery  -  Slovakia"
"Slovakia",21,"total  -  Reality TV","total  -  Reality TV  -  Slovakia"
"Slovakia",87,"total  -  Romance","total  -  Romance  -  Slovakia"
"Slovakia",14,"total  -  Sci Fi","total  -  Sci Fi  -  Slovakia"
"Slovakia",17,"total  -  Sport","total  -  Sport  -  Slovakia"
"Slovakia",58,"total  -  Thriller","total  -  Thriller  -  Slovakia"
"Slovakia",3,"total  -  War","total  -  War  -  Slovakia"
"Slovakia",4,"total  -  Western","total  -  Western  -  Slovakia"
"Slovenia",191,"total  -  Action","total  -  Action  -  Slovenia"
"Slovenia",116,"total  -  Adventure","total  -  Adventure  -  Slovenia"
"Slovenia",41,"total  -  Animation","total  -  Animation  -  Slovenia"
"Slovenia",10,"total  -  Biography","total  -  Biography  -  Slovenia"
"Slovenia",194,"total  -  Comedy","total  -  Comedy  -  Slovenia"
"Slovenia",123,"total  -  Crime","total  -  Crime  -  Slovenia"
"Slovenia",26,"total  -  Documentary","total  -  Documentary  -  Slovenia"
"Slovenia",274,"total  -  Drama","total  -  Drama  -  Slovenia"
"Slovenia",26,"total  -  Family","total  -  Family  -  Slovenia"
"Slovenia",36,"total  -  Fantasy","total  -  Fantasy  -  Slovenia"
"Slovenia",4,"total  -  Film Noir","total  -  Film Noir  -  Slovenia"
"Slovenia",16,"total  -  Game Show","total  -  Game Show  -  Slovenia"
"Slovenia",4,"total  -  History","total  -  History  -  Slovenia"
"Slovenia",29,"total  -  Horror","total  -  Horror  -  Slovenia"
"Slovenia",6,"total  -  Music","total  -  Music  -  Slovenia"
"Slovenia",43,"total  -  Mystery","total  -  Mystery  -  Slovenia"
"Slovenia",21,"total  -  Reality TV","total  -  Reality TV  -  Slovenia"
"Slovenia",86,"total  -  Romance","total  -  Romance  -  Slovenia"
"Slovenia",30,"total  -  Sci Fi","total  -  Sci Fi  -  Slovenia"
"Slovenia",12,"total  -  Sport","total  -  Sport  -  Slovenia"
"Slovenia",59,"total  -  Thriller","total  -  Thriller  -  Slovenia"
"Slovenia",3,"total  -  War","total  -  War  -  Slovenia"
"Slovenia",4,"total  -  Western","total  -  Western  -  Slovenia"
"South Africa",196,"total  -  Action","total  -  Action  -  South Africa"
"South Africa",3,"total  -  Adult","total  -  Adult  -  South Africa"
"South Africa",101,"total  -  Adventure","total  -  Adventure  -  South Africa"
"South Africa",47,"total  -  Animation","total  -  Animation  -  South Africa"
"South Africa",11,"total  -  Biography","total  -  Biography  -  South Africa"
"South Africa",195,"total  -  Comedy","total  -  Comedy  -  South Africa"
"South Africa",118,"total  -  Crime","total  -  Crime  -  South Africa"
"South Africa",27,"total  -  Documentary","total  -  Documentary  -  South Africa"
"South Africa",331,"total  -  Drama","total  -  Drama  -  South Africa"
"South Africa",20,"total  -  Family","total  -  Family  -  South Africa"
"South Africa",31,"total  -  Fantasy","total  -  Fantasy  -  South Africa"
"South Africa",3,"total  -  Film Noir","total  -  Film Noir  -  South Africa"
"South Africa",15,"total  -  Game Show","total  -  Game Show  -  South Africa"
"South Africa",3,"total  -  History","total  -  History  -  South Africa"
"South Africa",20,"total  -  Horror","total  -  Horror  -  South Africa"
"South Africa",1,"total  -  Music","total  -  Music  -  South Africa"
"South Africa",66,"total  -  Mystery","total  -  Mystery  -  South Africa"
"South Africa",26,"total  -  Reality TV","total  -  Reality TV  -  South Africa"
"South Africa",107,"total  -  Romance","total  -  Romance  -  South Africa"
"South Africa",51,"total  -  Sci Fi","total  -  Sci Fi  -  South Africa"
"South Africa",9,"total  -  Sport","total  -  Sport  -  South Africa"
"South Africa",60,"total  -  Thriller","total  -  Thriller  -  South Africa"
"South Africa",5,"total  -  War","total  -  War  -  South Africa"
"South Africa",2,"total  -  Western","total  -  Western  -  South Africa"
"South Korea",206,"total  -  Action","total  -  Action  -  South Korea"
"South Korea",74,"total  -  Adventure","total  -  Adventure  -  South Korea"
"South Korea",21,"total  -  Animation","total  -  Animation  -  South Korea"
"South Korea",2,"total  -  Biography","total  -  Biography  -  South Korea"
"South Korea",167,"total  -  Comedy","total  -  Comedy  -  South Korea"
"South Korea",95,"total  -  Crime","total  -  Crime  -  South Korea"
"South Korea",8,"total  -  Documentary","total  -  Documentary  -  South Korea"
"South Korea",316,"total  -  Drama","total  -  Drama  -  South Korea"
"South Korea",10,"total  -  Family","total  -  Family  -  South Korea"
"South Korea",30,"total  -  Fantasy","total  -  Fantasy  -  South Korea"
"South Korea",3,"total  -  Film Noir","total  -  Film Noir  -  South Korea"
"South Korea",6,"total  -  History","total  -  History  -  South Korea"
"South Korea",36,"total  -  Horror","total  -  Horror  -  South Korea"
"South Korea",4,"total  -  Music","total  -  Music  -  South Korea"
"South Korea",2,"total  -  Musical","total  -  Musical  -  South Korea"
"South Korea",45,"total  -  Mystery","total  -  Mystery  -  South Korea"
"South Korea",5,"total  -  Reality TV","total  -  Reality TV  -  South Korea"
"South Korea",107,"total  -  Romance","total  -  Romance  -  South Korea"
"South Korea",36,"total  -  Sci Fi","total  -  Sci Fi  -  South Korea"
"South Korea",7,"total  -  Sport","total  -  Sport  -  South Korea"
"South Korea",2,"total  -  Talk Show","total  -  Talk Show  -  South Korea"
"South Korea",74,"total  -  Thriller","total  -  Thriller  -  South Korea"
"South Korea",4,"total  -  War","total  -  War  -  South Korea"
"South Korea",4,"total  -  Western","total  -  Western  -  South Korea"
"Spain",182,"total  -  Action","total  -  Action  -  Spain"
"Spain",105,"total  -  Adventure","total  -  Adventure  -  Spain"
"Spain",29,"total  -  Animation","total  -  Animation  -  Spain"
"Spain",4,"total  -  Biography","total  -  Biography  -  Spain"
"Spain",166,"total  -  Comedy","total  -  Comedy  -  Spain"
"Spain",144,"total  -  Crime","total  -  Crime  -  Spain"
"Spain",19,"total  -  Documentary","total  -  Documentary  -  Spain"
"Spain",329,"total  -  Drama","total  -  Drama  -  Spain"
"Spain",18,"total  -  Family","total  -  Family  -  Spain"
"Spain",35,"total  -  Fantasy","total  -  Fantasy  -  Spain"
"Spain",3,"total  -  Film Noir","total  -  Film Noir  -  Spain"
"Spain",4,"total  -  Game Show","total  -  Game Show  -  Spain"
"Spain",5,"total  -  History","total  -  History  -  Spain"
"Spain",33,"total  -  Horror","total  -  Horror  -  Spain"
"Spain",26,"total  -  Music","total  -  Music  -  Spain"
"Spain",51,"total  -  Mystery","total  -  Mystery  -  Spain"
"Spain",10,"total  -  Reality TV","total  -  Reality TV  -  Spain"
"Spain",120,"total  -  Romance","total  -  Romance  -  Spain"
"Spain",27,"total  -  Sci Fi","total  -  Sci Fi  -  Spain"
"Spain",1,"total  -  Short","total  -  Short  -  Spain"
"Spain",12,"total  -  Sport","total  -  Sport  -  Spain"
"Spain",60,"total  -  Thriller","total  -  Thriller  -  Spain"
"Spain",3,"total  -  War","total  -  War  -  Spain"
"Spain",6,"total  -  Western","total  -  Western  -  Spain"
"Sri Lanka",200,"total  -  Action","total  -  Action  -  Sri Lanka"
"Sri Lanka",79,"total  -  Adventure","total  -  Adventure  -  Sri Lanka"
"Sri Lanka",22,"total  -  Animation","total  -  Animation  -  Sri Lanka"
"Sri Lanka",4,"total  -  Biography","total  -  Biography  -  Sri Lanka"
"Sri Lanka",179,"total  -  Comedy","total  -  Comedy  -  Sri Lanka"
"Sri Lanka",154,"total  -  Crime","total  -  Crime  -  Sri Lanka"
"Sri Lanka",18,"total  -  Documentary","total  -  Documentary  -  Sri Lanka"
"Sri Lanka",371,"total  -  Drama","total  -  Drama  -  Sri Lanka"
"Sri Lanka",21,"total  -  Family","total  -  Family  -  Sri Lanka"
"Sri Lanka",31,"total  -  Fantasy","total  -  Fantasy  -  Sri Lanka"
"Sri Lanka",3,"total  -  Film Noir","total  -  Film Noir  -  Sri Lanka"
"Sri Lanka",7,"total  -  Game Show","total  -  Game Show  -  Sri Lanka"
"Sri Lanka",22,"total  -  Horror","total  -  Horror  -  Sri Lanka"
"Sri Lanka",83,"total  -  Mystery","total  -  Mystery  -  Sri Lanka"
"Sri Lanka",8,"total  -  Reality TV","total  -  Reality TV  -  Sri Lanka"
"Sri Lanka",110,"total  -  Romance","total  -  Romance  -  Sri Lanka"
"Sri Lanka",39,"total  -  Sci Fi","total  -  Sci Fi  -  Sri Lanka"
"Sri Lanka",4,"total  -  Sport","total  -  Sport  -  Sri Lanka"
"Sri Lanka",68,"total  -  Thriller","total  -  Thriller  -  Sri Lanka"
"Sri Lanka",5,"total  -  War","total  -  War  -  Sri Lanka"
"Sri Lanka",2,"total  -  Western","total  -  Western  -  Sri Lanka"
"Sweden",197,"total  -  Action","total  -  Action  -  Sweden"
"Sweden",1,"total  -  Adult","total  -  Adult  -  Sweden"
"Sweden",128,"total  -  Adventure","total  -  Adventure  -  Sweden"
"Sweden",55,"total  -  Animation","total  -  Animation  -  Sweden"
"Sweden",15,"total  -  Biography","total  -  Biography  -  Sweden"
"Sweden",159,"total  -  Comedy","total  -  Comedy  -  Sweden"
"Sweden",149,"total  -  Crime","total  -  Crime  -  Sweden"
"Sweden",27,"total  -  Documentary","total  -  Documentary  -  Sweden"
"Sweden",337,"total  -  Drama","total  -  Drama  -  Sweden"
"Sweden",22,"total  -  Family","total  -  Family  -  Sweden"
"Sweden",45,"total  -  Fantasy","total  -  Fantasy  -  Sweden"
"Sweden",3,"total  -  Film Noir","total  -  Film Noir  -  Sweden"
"Sweden",11,"total  -  Game Show","total  -  Game Show  -  Sweden"
"Sweden",8,"total  -  History","total  -  History  -  Sweden"
"Sweden",24,"total  -  Horror","total  -  Horror  -  Sweden"
"Sweden",6,"total  -  Music","total  -  Music  -  Sweden"
"Sweden",3,"total  -  Musical","total  -  Musical  -  Sweden"
"Sweden",57,"total  -  Mystery","total  -  Mystery  -  Sweden"
"Sweden",21,"total  -  Reality TV","total  -  Reality TV  -  Sweden"
"Sweden",85,"total  -  Romance","total  -  Romance  -  Sweden"
"Sweden",29,"total  -  Sci Fi","total  -  Sci Fi  -  Sweden"
"Sweden",9,"total  -  Sport","total  -  Sport  -  Sweden"
"Sweden",58,"total  -  Thriller","total  -  Thriller  -  Sweden"
"Sweden",9,"total  -  War","total  -  War  -  Sweden"
"Sweden",9,"total  -  Western","total  -  Western  -  Sweden"
"Switzerland",202,"total  -  Action","total  -  Action  -  Switzerland"
"Switzerland",124,"total  -  Adventure","total  -  Adventure  -  Switzerland"
"Switzerland",33,"total  -  Animation","total  -  Animation  -  Switzerland"
"Switzerland",10,"total  -  Biography","total  -  Biography  -  Switzerland"
"Switzerland",176,"total  -  Comedy","total  -  Comedy  -  Switzerland"
"Switzerland",164,"total  -  Crime","total  -  Crime  -  Switzerland"
"Switzerland",26,"total  -  Documentary","total  -  Documentary  -  Switzerland"
"Switzerland",348,"total  -  Drama","total  -  Drama  -  Switzerland"
"Switzerland",39,"total  -  Family","total  -  Family  -  Switzerland"
"Switzerland",57,"total  -  Fantasy","total  -  Fantasy  -  Switzerland"
"Switzerland",5,"total  -  Film Noir","total  -  Film Noir  -  Switzerland"
"Switzerland",8,"total  -  Game Show","total  -  Game Show  -  Switzerland"
"Switzerland",4,"total  -  History","total  -  History  -  Switzerland"
"Switzerland",27,"total  -  Horror","total  -  Horror  -  Switzerland"
"Switzerland",10,"total  -  Music","total  -  Music  -  Switzerland"
"Switzerland",61,"total  -  Mystery","total  -  Mystery  -  Switzerland"
"Switzerland",13,"total  -  Reality TV","total  -  Reality TV  -  Switzerland"
"Switzerland",97,"total  -  Romance","total  -  Romance  -  Switzerland"
"Switzerland",24,"total  -  Sci Fi","total  -  Sci Fi  -  Switzerland"
"Switzerland",15,"total  -  Sport","total  -  Sport  -  Switzerland"
"Switzerland",61,"total  -  Thriller","total  -  Thriller  -  Switzerland"
"Switzerland",4,"total  -  War","total  -  War  -  Switzerland"
"Switzerland",5,"total  -  Western","total  -  Western  -  Switzerland"
"Taiwan",214,"total  -  Action","total  -  Action  -  Taiwan"
"Taiwan",102,"total  -  Adventure","total  -  Adventure  -  Taiwan"
"Taiwan",32,"total  -  Animation","total  -  Animation  -  Taiwan"
"Taiwan",12,"total  -  Biography","total  -  Biography  -  Taiwan"
"Taiwan",161,"total  -  Comedy","total  -  Comedy  -  Taiwan"
"Taiwan",112,"total  -  Crime","total  -  Crime  -  Taiwan"
"Taiwan",14,"total  -  Documentary","total  -  Documentary  -  Taiwan"
"Taiwan",360,"total  -  Drama","total  -  Drama  -  Taiwan"
"Taiwan",12,"total  -  Family","total  -  Family  -  Taiwan"
"Taiwan",36,"total  -  Fantasy","total  -  Fantasy  -  Taiwan"
"Taiwan",3,"total  -  Film Noir","total  -  Film Noir  -  Taiwan"
"Taiwan",1,"total  -  Game Show","total  -  Game Show  -  Taiwan"
"Taiwan",4,"total  -  History","total  -  History  -  Taiwan"
"Taiwan",30,"total  -  Horror","total  -  Horror  -  Taiwan"
"Taiwan",2,"total  -  Music","total  -  Music  -  Taiwan"
"Taiwan",85,"total  -  Mystery","total  -  Mystery  -  Taiwan"
"Taiwan",1,"total  -  Reality TV","total  -  Reality TV  -  Taiwan"
"Taiwan",149,"total  -  Romance","total  -  Romance  -  Taiwan"
"Taiwan",50,"total  -  Sci Fi","total  -  Sci Fi  -  Taiwan"
"Taiwan",11,"total  -  Sport","total  -  Sport  -  Taiwan"
"Taiwan",62,"total  -  Thriller","total  -  Thriller  -  Taiwan"
"Taiwan",3,"total  -  War","total  -  War  -  Taiwan"
"Taiwan",2,"total  -  Western","total  -  Western  -  Taiwan"
"Thailand",257,"total  -  Action","total  -  Action  -  Thailand"
"Thailand",145,"total  -  Adventure","total  -  Adventure  -  Thailand"
"Thailand",48,"total  -  Animation","total  -  Animation  -  Thailand"
"Thailand",5,"total  -  Biography","total  -  Biography  -  Thailand"
"Thailand",190,"total  -  Comedy","total  -  Comedy  -  Thailand"
"Thailand",123,"total  -  Crime","total  -  Crime  -  Thailand"
"Thailand",14,"total  -  Documentary","total  -  Documentary  -  Thailand"
"Thailand",267,"total  -  Drama","total  -  Drama  -  Thailand"
"Thailand",12,"total  -  Family","total  -  Family  -  Thailand"
"Thailand",46,"total  -  Fantasy","total  -  Fantasy  -  Thailand"
"Thailand",3,"total  -  Film Noir","total  -  Film Noir  -  Thailand"
"Thailand",14,"total  -  History","total  -  History  -  Thailand"
"Thailand",40,"total  -  Horror","total  -  Horror  -  Thailand"
"Thailand",1,"total  -  Music","total  -  Music  -  Thailand"
"Thailand",64,"total  -  Mystery","total  -  Mystery  -  Thailand"
"Thailand",131,"total  -  Romance","total  -  Romance  -  Thailand"
"Thailand",47,"total  -  Sci Fi","total  -  Sci Fi  -  Thailand"
"Thailand",1,"total  -  Sport","total  -  Sport  -  Thailand"
"Thailand",78,"total  -  Thriller","total  -  Thriller  -  Thailand"
"Thailand",5,"total  -  War","total  -  War  -  Thailand"
"Thailand",5,"total  -  Western","total  -  Western  -  Thailand"
"Trinidad and Tobago",193,"total  -  Action","total  -  Action  -  Trinidad and Tobago"
"Trinidad and Tobago",116,"total  -  Adventure","total  -  Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",54,"total  -  Animation","total  -  Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Biography","total  -  Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",172,"total  -  Comedy","total  -  Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",134,"total  -  Crime","total  -  Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",16,"total  -  Documentary","total  -  Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",294,"total  -  Drama","total  -  Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",30,"total  -  Family","total  -  Family  -  Trinidad and Tobago"
"Trinidad and Tobago",43,"total  -  Fantasy","total  -  Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",2,"total  -  Film Noir","total  -  Film Noir  -  Trinidad and Tobago"
"Trinidad and Tobago",13,"total  -  Game Show","total  -  Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",30,"total  -  Horror","total  -  Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Music","total  -  Music  -  Trinidad and Tobago"
"Trinidad and Tobago",53,"total  -  Mystery","total  -  Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",15,"total  -  Reality TV","total  -  Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",94,"total  -  Romance","total  -  Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",25,"total  -  Sci Fi","total  -  Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",2,"total  -  Short","total  -  Short  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"total  -  Sport","total  -  Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",98,"total  -  Thriller","total  -  Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  War","total  -  War  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Western","total  -  Western  -  Trinidad and Tobago"
"Turkey",227,"total  -  Action","total  -  Action  -  Turkey"
"Turkey",121,"total  -  Adventure","total  -  Adventure  -  Turkey"
"Turkey",33,"total  -  Animation","total  -  Animation  -  Turkey"
"Turkey",11,"total  -  Biography","total  -  Biography  -  Turkey"
"Turkey",144,"total  -  Comedy","total  -  Comedy  -  Turkey"
"Turkey",157,"total  -  Crime","total  -  Crime  -  Turkey"
"Turkey",19,"total  -  Documentary","total  -  Documentary  -  Turkey"
"Turkey",381,"total  -  Drama","total  -  Drama  -  Turkey"
"Turkey",30,"total  -  Family","total  -  Family  -  Turkey"
"Turkey",60,"total  -  Fantasy","total  -  Fantasy  -  Turkey"
"Turkey",3,"total  -  Film Noir","total  -  Film Noir  -  Turkey"
"Turkey",3,"total  -  Game Show","total  -  Game Show  -  Turkey"
"Turkey",3,"total  -  History","total  -  History  -  Turkey"
"Turkey",41,"total  -  Horror","total  -  Horror  -  Turkey"
"Turkey",3,"total  -  Music","total  -  Music  -  Turkey"
"Turkey",1,"total  -  Musical","total  -  Musical  -  Turkey"
"Turkey",54,"total  -  Mystery","total  -  Mystery  -  Turkey"
"Turkey",5,"total  -  Reality TV","total  -  Reality TV  -  Turkey"
"Turkey",97,"total  -  Romance","total  -  Romance  -  Turkey"
"Turkey",38,"total  -  Sci Fi","total  -  Sci Fi  -  Turkey"
"Turkey",6,"total  -  Sport","total  -  Sport  -  Turkey"
"Turkey",78,"total  -  Thriller","total  -  Thriller  -  Turkey"
"Turkey",4,"total  -  War","total  -  War  -  Turkey"
"Turkey",5,"total  -  Western","total  -  Western  -  Turkey"
"Ukraine",232,"total  -  Action","total  -  Action  -  Ukraine"
"Ukraine",137,"total  -  Adventure","total  -  Adventure  -  Ukraine"
"Ukraine",64,"total  -  Animation","total  -  Animation  -  Ukraine"
"Ukraine",10,"total  -  Biography","total  -  Biography  -  Ukraine"
"Ukraine",179,"total  -  Comedy","total  -  Comedy  -  Ukraine"
"Ukraine",181,"total  -  Crime","total  -  Crime  -  Ukraine"
"Ukraine",26,"total  -  Documentary","total  -  Documentary  -  Ukraine"
"Ukraine",338,"total  -  Drama","total  -  Drama  -  Ukraine"
"Ukraine",31,"total  -  Family","total  -  Family  -  Ukraine"
"Ukraine",33,"total  -  Fantasy","total  -  Fantasy  -  Ukraine"
"Ukraine",5,"total  -  Film Noir","total  -  Film Noir  -  Ukraine"
